power,method
0.6159590137301031,mcmc
0.6598171154177248,mcmc
0.6343227239994796,mcmc
0.6150633543573893,mcmc
0.6232785201655927,mcmc
0.573823778671278,mcmc
0.6505410636542415,mcmc
0.5431175559315378,mcmc
0.6333242071144176,mcmc
0.5962798719067345,mcmc
0.5774826243244635,mcmc
0.601391993904821,mcmc
0.6305768600643299,mcmc
0.6121737909305017,mcmc
0.5874804109137489,mcmc
0.5941999820847527,mcmc
0.5919713734435035,mcmc
0.5699443704149504,mcmc
0.6064199622246372,mcmc
0.5982478239945715,mcmc
0.6319025927575872,mcmc
0.5883102658504267,mcmc
0.6034730798113878,mcmc
0.6475427960214952,mcmc
0.5607179981299665,mcmc
0.5954098950413352,mcmc
0.6010791461722588,mcmc
0.6194059968337219,mcmc
0.5774295539615585,mcmc
0.5835075098627414,mcmc
0.5958417855595306,mcmc
0.6861403956917911,mcmc
0.5728834761174693,mcmc
0.5626350976437602,mcmc
0.5795419717284076,mcmc
0.6338744490168108,mcmc
0.6374090522178588,mcmc
0.5774440003470451,mcmc
0.574453198219214,mcmc
0.5828942972614195,mcmc
0.5446534106309354,mcmc
0.5184047442228549,mcmc
0.5670303907603537,mcmc
0.5584230648024072,mcmc
0.6198066798834866,mcmc
0.5710751754644721,mcmc
0.6132605821564967,mcmc
0.6236519280770864,mcmc
0.5264225356513726,mcmc
0.6305195308262171,mcmc
0.5746330983633985,mcmc
0.5798190866226571,mcmc
0.5865943485780706,mcmc
0.6209808662196693,mcmc
0.5765912088625871,mcmc
0.6301505496320475,mcmc
0.650326503899448,mcmc
0.5580532133840808,mcmc
0.586039736652846,mcmc
0.5840629195093312,mcmc
0.6183636588711583,mcmc
0.5587557516232355,mcmc
0.5893617601039045,mcmc
0.5754328071256817,mcmc
0.5667502153799566,mcmc
0.6126464145061974,mcmc
0.6283479037176648,mcmc
0.5826946277093132,mcmc
0.5765541683400868,mcmc
0.5683281323538356,mcmc
0.5645634785972411,mcmc
0.5660032723893182,mcmc
0.5747148979230209,mcmc
0.5993495890709871,mcmc
0.6152279140672785,mcmc
0.627424085816091,mcmc
0.5557546837268079,mcmc
0.6012541831216204,mcmc
0.5988735749485841,mcmc
0.604017380980091,mcmc
0.6007508279149497,mcmc
0.594339290504569,mcmc
0.581041332930437,mcmc
0.5654268628839276,mcmc
0.6073245602926437,mcmc
0.6625083914057712,mcmc
0.65411852781995,mcmc
0.5990868758918925,mcmc
0.6047280696836822,mcmc
0.5762521608148738,mcmc
0.5315525422263263,mcmc
0.5576643639787635,mcmc
0.5345993155878209,mcmc
0.6223116332688717,mcmc
0.6152008681104594,mcmc
0.584417216655555,mcmc
0.5594281217496444,mcmc
0.5810669630585645,mcmc
0.6216871162483703,mcmc
0.5606849159522584,mcmc
0.6068941336374735,mcmc
0.5681172085893323,mcmc
0.6093841836611146,mcmc
0.580914416167308,mcmc
0.6000310306547044,mcmc
0.6154132755142395,mcmc
0.5606683067698349,mcmc
0.6017045992909603,mcmc
0.6033488379911485,mcmc
0.5973723761199654,mcmc
0.6406670033130213,mcmc
0.5605058515757438,mcmc
0.5633515608069621,mcmc
