power,method
0.4133708044852349,mcmc
0.4377778631141575,mcmc
0.39874660872749146,mcmc
0.3671080360377032,mcmc
0.4215155411215623,mcmc
0.3936306089664033,mcmc
0.43936957283471845,mcmc
0.4447807171010302,mcmc
0.5684875614499574,mcmc
0.40607470730789325,mcmc
0.39554175282229276,mcmc
0.4247699852946801,mcmc
0.39604179342659523,mcmc
0.4025794894404396,mcmc
0.4469546735090591,mcmc
0.4487261083234579,mcmc
0.40798927204351426,mcmc
0.5463096145689177,mcmc
0.4300172988007098,mcmc
0.4009741801108738,mcmc
0.4067813790611515,mcmc
0.40308400115056897,mcmc
0.3950802157633743,mcmc
0.3908584144087566,mcmc
0.4091559231414896,mcmc
0.426203452107708,mcmc
0.4577752688338829,mcmc
0.42734721880733,mcmc
0.42005334766781977,mcmc
0.35984892810374125,mcmc
0.5484830593954754,mcmc
0.42065875909038897,mcmc
0.40192375731095253,mcmc
0.5598331338856187,mcmc
0.4290202704313293,mcmc
0.44694635656612997,mcmc
0.4097568965382523,mcmc
0.4393557023616917,mcmc
0.3887113408012875,mcmc
0.5479256735267456,mcmc
0.4119383207140647,mcmc
0.398703149743164,mcmc
0.42831779456155683,mcmc
0.41744587456214893,mcmc
0.4183928599674874,mcmc
0.554793585531144,mcmc
0.43292587574984104,mcmc
0.39814314014348934,mcmc
0.4140934875007758,mcmc
0.5658831696837687,mcmc
0.42066521409101326,mcmc
0.40567280294596714,mcmc
0.41146343002904895,mcmc
0.46553786228809385,mcmc
0.425640715490443,mcmc
0.418352935623023,mcmc
0.4455657638370596,mcmc
0.39608984309457446,mcmc
0.42507931325429954,mcmc
0.40521338502602056,mcmc
0.5594872386583211,mcmc
0.4134269045035409,mcmc
0.42645060866842555,mcmc
0.41482429372130636,mcmc
0.43366727141404426,mcmc
0.42926277467445156,mcmc
0.42747088242069964,mcmc
0.44292778480279815,mcmc
0.5679374111205774,mcmc
0.37241908520198497,mcmc
0.4333305855575992,mcmc
0.4296187664814124,mcmc
0.4396589119074301,mcmc
0.3730882133289596,mcmc
0.3823414459906126,mcmc
0.4097156855708501,mcmc
0.3933784021493504,mcmc
0.42742957450173963,mcmc
0.43112003824092404,mcmc
0.558258252057624,mcmc
0.40395473013152594,mcmc
