power,method
0.6046260876581313,mcmc
0.6486630407227804,mcmc
0.6273722173083363,mcmc
0.6068892444561899,mcmc
0.6459754856375766,mcmc
0.6646620296150189,mcmc
0.5979038104362137,mcmc
0.56521010426342,mcmc
0.577264118250919,mcmc
0.6377194205600898,mcmc
0.526528668620995,mcmc
0.6231586167919057,mcmc
0.5924746649344093,mcmc
0.49125111612052347,mcmc
0.4995202275759159,mcmc
0.5541431861033947,mcmc
0.6245557566303257,mcmc
0.6275374252241233,mcmc
0.6079303898091052,mcmc
0.6643959025725947,mcmc
0.5675884548783658,mcmc
0.5528531626944729,mcmc
0.491773902394638,mcmc
0.4828253436647716,mcmc
0.6686422757340189,mcmc
0.6115194864426556,mcmc
0.6432206041271715,mcmc
0.6273622188247552,mcmc
0.6345980398372558,mcmc
0.622772689256233,mcmc
0.6078382544964555,mcmc
0.6720253790232935,mcmc
0.6355570780347732,mcmc
0.6206030759951007,mcmc
0.6194025393804461,mcmc
0.604277069705455,mcmc
0.6187517069111654,mcmc
0.6399622746674707,mcmc
0.503404901258965,mcmc
0.5940920606637056,mcmc
0.5421680266121758,mcmc
0.6407301394870045,mcmc
0.6197063686732193,mcmc
0.630128633177079,mcmc
0.5217262197789215,mcmc
0.6743504924591561,mcmc
0.6275049223765597,mcmc
0.6470267712193903,mcmc
0.6464812889377625,mcmc
0.5180470853628254,mcmc
0.6231360487582501,mcmc
0.5207932203769148,mcmc
0.6472828358725399,mcmc
0.6586174752403646,mcmc
0.4925449658198376,mcmc
0.6078441924320559,mcmc
0.6117693058852226,mcmc
0.5802364245825041,mcmc
0.6696064788996561,mcmc
0.6421941454205441,mcmc
0.6628017162704338,mcmc
0.5471111716293141,mcmc
0.6300637739051227,mcmc
0.6848743730635672,mcmc
0.6209330338342582,mcmc
0.6430349316768711,mcmc
0.6193499066403563,mcmc
0.6367979495418209,mcmc
0.6201075876547535,mcmc
0.5009590549855142,mcmc
0.6180346156529263,mcmc
0.6381794647429646,mcmc
0.6002138995735685,mcmc
0.6554577007495066,mcmc
0.5946706156303329,mcmc
0.5004818417050775,mcmc
0.6629678326930823,mcmc
0.6385942546934736,mcmc
0.6231036473934557,mcmc
0.5474130711138511,mcmc
0.5869047994901023,mcmc
0.6313850482575301,mcmc
0.6264783300429464,mcmc
0.6314401820110949,mcmc
0.627309997068964,mcmc
0.6474718918797249,mcmc
0.6364477961947781,mcmc
0.5229375359998648,mcmc
0.5203980153584816,mcmc
0.5194647737948657,mcmc
0.6354083553855643,mcmc
0.6325163758236977,mcmc
0.6313957990660992,mcmc
0.6207941523363046,mcmc
0.6212786048708024,mcmc
0.6338127305739144,mcmc
0.628523762142819,mcmc
0.6345655462259291,mcmc
0.640076680430493,mcmc
0.6559977042899602,mcmc
0.6005225461249932,mcmc
0.6506560726785787,mcmc
0.5294268402498629,mcmc
0.6272591760585318,mcmc
0.6366231362664322,mcmc
0.6181188295797999,mcmc
0.48440009999321765,mcmc
0.6263069685958386,mcmc
0.686243802130011,mcmc
0.5855302178874402,mcmc
0.5520938507084826,mcmc
0.631311698225093,mcmc
0.6087256902299195,mcmc
0.6576113202919573,mcmc
0.6736922839378795,mcmc
0.6193640719006777,mcmc
0.5395224852658259,mcmc
0.632267826960085,mcmc
0.6542017824644073,mcmc
0.6622450322569531,mcmc
0.5387556153925113,mcmc
0.6559470776660528,mcmc
0.6047346984163039,mcmc
0.5336702887349839,mcmc
0.6467792380305024,mcmc
0.6543458910664284,mcmc
0.594198045666631,mcmc
0.5863588819002471,mcmc
0.6814875779814454,mcmc
0.5976595742508334,mcmc
0.6269101078688891,mcmc
0.6784438154253248,mcmc
0.6311868726688895,mcmc
0.5344442274875935,mcmc
0.5423083378572084,mcmc
0.6404456673667455,mcmc
0.6432483079255664,mcmc
0.6236318618243721,mcmc
0.6251908557942698,mcmc
0.6422696325497801,mcmc
0.6340548534855744,mcmc
0.617198937464941,mcmc
0.5304437218131629,mcmc
0.6345148879509921,mcmc
0.5130801002632456,mcmc
0.6205020706823633,mcmc
0.5301813376297397,mcmc
0.6564100224088892,mcmc
0.6467413257836242,mcmc
0.60278303125968,mcmc
0.6368063629764512,mcmc
0.6289947853057724,mcmc
