power,method
0.527057444020072,mcmc
0.502413222245428,mcmc
0.470920949103324,mcmc
0.461631905281171,mcmc
0.493576114424641,mcmc
0.507244777085116,mcmc
0.486504517494406,mcmc
0.312993715159646,mcmc
0.299598417600585,mcmc
0.495472581854276,mcmc
0.297711703388845,mcmc
0.485291565193899,mcmc
0.482990109095128,mcmc
0.489900073193224,mcmc
0.493008650209932,mcmc
0.508067171654832,mcmc
0.511050726725791,mcmc
0.31816961419132,mcmc
0.504644626049581,mcmc
0.482207177854208,mcmc
0.492216284891812,mcmc
0.488231262531493,mcmc
0.481205785934945,mcmc
0.502903338842279,mcmc
0.332923469199196,mcmc
0.496278572920993,mcmc
0.498351466764258,mcmc
0.481061213610499,mcmc
0.46862038778762,mcmc
0.498197947206415,mcmc
0.467790186511193,mcmc
0.479868088166013,mcmc
0.299251355084226,mcmc
0.472701791974816,mcmc
0.450000756249762,mcmc
0.460751676989512,mcmc
0.476475698636933,mcmc
0.486847562439625,mcmc
0.502789366137027,mcmc
0.487509019253304,mcmc
0.496186583027493,mcmc
0.476305704554528,mcmc
0.450720327030922,mcmc
0.471429840298675,mcmc
0.467550872475951,mcmc
0.493957419617314,mcmc
0.467909124427357,mcmc
0.491434725594091,mcmc
0.480332055822374,mcmc
0.488406138151717,mcmc
0.478455675826401,mcmc
0.50303885167174,mcmc
0.487813654649534,mcmc
0.300861037464876,mcmc
0.487444255789285,mcmc
0.493495594714253,mcmc
0.283734454186333,mcmc
0.465930124600559,mcmc
0.482475035566893,mcmc
0.317454053447115,mcmc
0.494124000334228,mcmc
0.474079301969111,mcmc
0.496029407355749,mcmc
0.464164494559347,mcmc
0.488130119391336,mcmc
0.485160924604574,mcmc
0.508280813890449,mcmc
0.490587776264649,mcmc
0.485738371339727,mcmc
0.490020171220725,mcmc
0.492191638404332,mcmc
0.499449759389129,mcmc
0.470640630531561,mcmc
0.479593036744054,mcmc
0.491925212888942,mcmc
0.496599748776347,mcmc
0.498275873766064,mcmc
0.507785515112461,mcmc
0.483247984100267,mcmc
0.49479392375782,mcmc
0.46944605468468,mcmc
0.486893358585276,mcmc
0.525188084949802,mcmc
0.498724557033236,mcmc
0.494767943270338,mcmc
0.47708563410041,mcmc
0.50326805513438,mcmc
0.49073413419407,mcmc
0.504212617518913,mcmc
0.481256219626033,mcmc
0.491238129475163,mcmc
0.482163649063058,mcmc
0.495736291056796,mcmc
0.500525106587933,mcmc
0.504721884407948,mcmc
0.473496645345915,mcmc
0.497578159623509,mcmc
0.491845165732375,mcmc
0.297302277963225,mcmc
0.297433144777196,mcmc
0.500233459843701,mcmc
0.479822720670681,mcmc
0.520843207759466,mcmc
0.466778614955161,mcmc
0.487777429919396,mcmc
0.458811589449689,mcmc
0.488817098067524,mcmc
0.471166014970012,mcmc
0.496796483142817,mcmc
0.315663947885919,mcmc
0.487031819616693,mcmc
0.31205405738212,mcmc
0.499323249096039,mcmc
0.504359866160936,mcmc
0.467200741638602,mcmc
0.481947522039065,mcmc
0.487349437487401,mcmc
0.507240911509358,mcmc
