power,method
0.970598645551095,mcmc
0.982690692865331,mcmc
0.96640198827538,mcmc
0.959954445621448,mcmc
0.983718507273413,mcmc
0.991488513246125,mcmc
0.973715922252475,mcmc
0.976774509533058,mcmc
0.98091135724778,mcmc
0.946696742085384,mcmc
0.989357920302061,mcmc
0.981610312084886,mcmc
0.96671166646105,mcmc
0.973736896200836,mcmc
0.980551462769347,mcmc
0.983018244723347,mcmc
0.982252118069859,mcmc
0.986249030677589,mcmc
0.968035473171533,mcmc
0.96818444006582,mcmc
0.988584577186178,mcmc
0.966250724081713,mcmc
0.956375612160228,mcmc
0.972442719232589,mcmc
0.98774418218018,mcmc
0.976030518232716,mcmc
0.967420969604169,mcmc
0.962296996092384,mcmc
0.987651426821974,mcmc
0.968378724498491,mcmc
0.96296212335065,mcmc
0.986774169438088,mcmc
0.977635719378386,mcmc
0.978137716384381,mcmc
0.9579119163675,mcmc
0.95813110466057,mcmc
0.987827770704795,mcmc
0.972862514619487,mcmc
0.974691204980626,mcmc
0.986966034900611,mcmc
0.986975832282425,mcmc
0.985397763579173,mcmc
0.973943635731512,mcmc
0.969469339300855,mcmc
0.980325730103112,mcmc
0.967765300919722,mcmc
0.98112829391497,mcmc
0.981555942916824,mcmc
0.989212775141139,mcmc
0.97243525168476,mcmc
0.989984021971759,mcmc
0.972361274954493,mcmc
0.968786264205906,mcmc
0.966005382467589,mcmc
0.967277697315685,mcmc
0.965793205666036,mcmc
0.960128165304746,mcmc
0.976865275640755,mcmc
0.977279796829968,mcmc
0.986641810728404,mcmc
0.956892376662081,mcmc
0.961567141227147,mcmc
0.968397946268622,mcmc
0.992133559970881,mcmc
0.99251599657683,mcmc
0.964255371248897,mcmc
0.975466375355135,mcmc
0.990935270351881,mcmc
0.97427558042206,mcmc
0.984308239692745,mcmc
0.984486552030043,mcmc
0.963560319196519,mcmc
0.977547936223924,mcmc
0.963910408921427,mcmc
0.993492026392066,mcmc
0.976891863416335,mcmc
0.968941418688019,mcmc
0.970504876762221,mcmc
0.960425964208137,mcmc
0.972938309680582,mcmc
0.977236368712609,mcmc
0.977976997423302,mcmc
0.963558505821612,mcmc
0.983080354091552,mcmc
0.988041046967844,mcmc
0.984789249487914,mcmc
0.959818410444748,mcmc
0.974161011530764,mcmc
0.982081696309375,mcmc
0.987711675633454,mcmc
0.976599984945169,mcmc
0.978685542356045,mcmc
0.972916981003581,mcmc
0.97815441495622,mcmc
0.963579412810736,mcmc
0.963620930601211,mcmc
0.985358003208098,mcmc
0.977370151702476,mcmc
0.960529744434678,mcmc
0.980161963585772,mcmc
0.965603810004654,mcmc
0.979860027625816,mcmc
0.98545727539216,mcmc
0.974563153700946,mcmc
0.965401015579933,mcmc
0.973203877053295,mcmc
0.981063388397611,mcmc
0.976262938589436,mcmc
0.960638699136805,mcmc
0.974218014565295,mcmc
0.992863017123846,mcmc
0.99092092708284,mcmc
0.974332133897215,mcmc
0.970925985149553,mcmc
0.977473085008565,mcmc
0.980322473828298,mcmc
0.970246772669247,mcmc
0.983903232315515,mcmc
0.988347583891066,mcmc
0.971972457819629,mcmc
0.972549658324608,mcmc
0.989068507173406,mcmc
0.959218686682452,mcmc
0.99266998000102,mcmc
0.977326198474367,mcmc
0.968138993389337,mcmc
0.975001618280126,mcmc
0.966564019506782,mcmc
0.976262807676791,mcmc
0.977739899444827,mcmc
0.9699648660595,mcmc
0.970994907088945,mcmc
0.97070522156569,mcmc
0.977670542245768,mcmc
0.981811366483948,mcmc
0.965647746125605,mcmc
0.964299110747509,mcmc
0.972867794086893,mcmc
0.982457849580547,mcmc
0.985095902901914,mcmc
0.995266604835436,mcmc
0.978151535299383,mcmc
0.971967325478633,mcmc
0.980865155556331,mcmc
0.976613206904458,mcmc
0.979952405309363,mcmc
0.981440718749132,mcmc
0.966479877407121,mcmc
0.962350359604817,mcmc
0.975071178883263,mcmc
0.986948329418153,mcmc
0.959130056575157,mcmc
0.980065374955812,mcmc
0.98888974390673,mcmc
0.971563810067874,mcmc
0.972325903562079,mcmc
0.964254241624407,mcmc
0.979797055372848,mcmc
0.980061190174801,mcmc
0.975508537316712,mcmc
0.978274675110112,mcmc
0.976725358246192,mcmc
0.987564144354807,mcmc
0.968315453357399,mcmc
0.969096506263745,mcmc
0.986837256951966,mcmc
0.956310168990635,mcmc
0.979810723971555,mcmc
0.962191077742766,mcmc
0.974131470646861,mcmc
0.968344420173818,mcmc
0.976617482558246,mcmc
0.969010113784893,mcmc
0.971004838918934,mcmc
0.988097436379367,mcmc
0.984183944521765,mcmc
0.987248220305396,mcmc
0.970830586570907,mcmc
0.977145785240621,mcmc
0.976450240910209,mcmc
0.977321321047453,mcmc
0.963987920793351,mcmc
0.987651393328143,mcmc
0.971624079572368,mcmc
0.988489748332764,mcmc
0.978911242878851,mcmc
0.962380840723868,mcmc
0.949459919030302,mcmc
0.969619042150335,mcmc
0.991048764920409,mcmc
0.970247007115185,mcmc
0.964496352258267,mcmc
0.969794257429532,mcmc
0.997471852451456,mcmc
0.979194045396666,mcmc
0.978406523506365,mcmc
0.977256693510218,mcmc
0.98166017087926,mcmc
0.987109317736437,mcmc
0.977841403809331,mcmc
0.970734132863724,mcmc
0.97241381376799,mcmc
0.964169840675753,mcmc
0.975569999727369,mcmc
0.980471300656296,mcmc
0.965819498321052,mcmc
0.978381548408869,mcmc
0.990731276669553,mcmc
0.978003397372138,mcmc
0.98715724449476,mcmc
0.980026897554904,mcmc
0.97601548789905,mcmc
0.967183578983843,mcmc
0.983459556613395,mcmc
0.98794072633897,mcmc
0.982236155521351,mcmc
0.976700619902813,mcmc
0.963214236136599,mcmc
0.973140856009771,mcmc
0.967557625736209,mcmc
0.962844790513795,mcmc
0.94181419728881,mcmc
0.995079185343675,mcmc
0.984408549224066,mcmc
0.969984495162986,mcmc
0.961993812087349,mcmc
0.983343715271549,mcmc
0.99265024032334,mcmc
0.982590445169354,mcmc
0.977554946254757,mcmc
0.998433893348366,mcmc
0.979982232157669,mcmc
0.979355586671487,mcmc
0.9782557764002,mcmc
0.96977231225194,mcmc
0.987903720056473,mcmc
0.995405549541398,mcmc
0.981298819750988,mcmc
0.985993850681365,mcmc
0.975314449740218,mcmc
0.973394034766207,mcmc
0.972018201130084,mcmc
0.961679302511543,mcmc
0.955921411948373,mcmc
0.976249085510514,mcmc
0.975700680298403,mcmc
0.963605100255812,mcmc
0.980758778128201,mcmc
0.984737440446237,mcmc
0.989375212555099,mcmc
0.974093286195505,mcmc
0.980200806071379,mcmc
0.962091309095411,mcmc
0.97340245830669,mcmc
0.983457006409219,mcmc
0.979030632080096,mcmc
0.978049583488474,mcmc
0.978472967522279,mcmc
0.981107028651847,mcmc
0.973276779546869,mcmc
0.981985515237772,mcmc
0.985906766686632,mcmc
0.988127657312125,mcmc
0.973061324016566,mcmc
0.979221190893126,mcmc
0.985058797109102,mcmc
0.974225576403159,mcmc
0.963814973830263,mcmc
0.970370752559969,mcmc
0.963440048115943,mcmc
0.986518902441163,mcmc
0.972070099778503,mcmc
0.974566699379132,mcmc
0.974603415761319,mcmc
0.995881833972557,mcmc
0.97170125800998,mcmc
0.972902729016161,mcmc
0.980431299104314,mcmc
0.967093364065628,mcmc
0.969705716391972,mcmc
0.967349624871894,mcmc
0.989001114236846,mcmc
0.978553343334454,mcmc
0.971735432337836,mcmc
0.978546201652827,mcmc
0.974685952020885,mcmc
0.966186424551439,mcmc
0.970670938194953,mcmc
0.986235232852333,mcmc
0.965040851276441,mcmc
0.978125664175592,mcmc
0.978414265107057,mcmc
0.99541994445456,mcmc
0.962736723498184,mcmc
0.972263338011165,mcmc
0.969667521260222,mcmc
0.995207083268816,mcmc
0.971934148628967,mcmc
0.978489506233926,mcmc
0.992503874753218,mcmc
0.971044145546499,mcmc
0.972088693548288,mcmc
0.985903291851159,mcmc
0.978434339186126,mcmc
0.978645727050572,mcmc
0.9606264766987,mcmc
0.974121638969649,mcmc
0.978709756895443,mcmc
0.977894437093949,mcmc
0.991420067751571,mcmc
0.977200401160123,mcmc
0.976918323787129,mcmc
0.983047167832001,mcmc
0.976878793421466,mcmc
0.941351709518614,mcmc
0.966364376130735,mcmc
0.981774304874635,mcmc
0.960955372930845,mcmc
0.996000113587993,mcmc
0.974781434577667,mcmc
0.984688286934673,mcmc
0.981339176746573,mcmc
0.965771775812069,mcmc
0.971606985234,mcmc
0.96977768994518,mcmc
0.960674503003299,mcmc
0.980900763436711,mcmc
0.985463305722415,mcmc
0.972278373872974,mcmc
0.955511656554851,mcmc
0.97364274810556,mcmc
0.974319631175571,mcmc
0.961399017396326,mcmc
0.98253939259932,mcmc
0.982768400556469,mcmc
0.973184703807871,mcmc
0.970447825591035,mcmc
0.971993965496758,mcmc
0.9526766485277,mcmc
0.989588271327329,mcmc
0.965949597921736,mcmc
0.977427270578993,mcmc
0.983996105375343,mcmc
0.966233886105807,mcmc
0.970233617270802,mcmc
0.967498860789495,mcmc
0.98812579770035,mcmc
0.985851359565415,mcmc
0.965228937168872,mcmc
0.981966071846476,mcmc
0.960796981569328,mcmc
0.980318931033382,mcmc
0.974276922371978,mcmc
0.984005804467547,mcmc
0.987621094114245,mcmc
0.972196733616361,mcmc
0.976156964054796,mcmc
0.978643092160044,mcmc
0.961869009000388,mcmc
0.969711923857534,mcmc
0.968564393474102,mcmc
0.974450619959058,mcmc
0.954023218237039,mcmc
0.969944403434393,mcmc
0.974664024852994,mcmc
0.983191039172569,mcmc
0.967205191570303,mcmc
0.974977546135919,mcmc
0.990728722589708,mcmc
0.967885905831877,mcmc
0.987940352095984,mcmc
0.982138599050153,mcmc
0.996305369013184,mcmc
0.986499597844675,mcmc
0.967375253553029,mcmc
0.987310734573822,mcmc
0.981192838676064,mcmc
0.977500926765817,mcmc
0.977296359602882,mcmc
0.974022163865303,mcmc
0.988209174599928,mcmc
0.990572352733931,mcmc
0.958757580155085,mcmc
0.984341094960116,mcmc
0.987433296058874,mcmc
0.974128807707535,mcmc
0.991534065534951,mcmc
0.986167998390432,mcmc
0.981152473289827,mcmc
0.990814155734065,mcmc
0.98363545138808,mcmc
0.977196663636132,mcmc
0.971107634732281,mcmc
0.97677280438912,mcmc
0.981579925914689,mcmc
0.98143889193684,mcmc
0.978292857750209,mcmc
0.991135820101801,mcmc
0.965226926466869,mcmc
0.959278618519146,mcmc
0.981692925829519,mcmc
0.982884872470549,mcmc
0.960101153155583,mcmc
0.976724403592744,mcmc
0.965540001509661,mcmc
0.989703030928328,mcmc
0.975889302112211,mcmc
0.970931059813714,mcmc
0.973736804928981,mcmc
0.980461676023262,mcmc
0.967602946854298,mcmc
0.984138510036742,mcmc
0.977783862375957,mcmc
0.985922844780549,mcmc
0.956551904178888,mcmc
0.991209898634641,mcmc
0.972575987296636,mcmc
0.99757728007665,mcmc
0.965797632809958,mcmc
0.970086300724756,mcmc
0.980854706026407,mcmc
0.991436494494231,mcmc
0.967769058437274,mcmc
0.95680799546026,mcmc
0.97772402037808,mcmc
0.981429429615165,mcmc
0.965768474714883,mcmc
0.970335855043853,mcmc
0.979104198634752,mcmc
0.958557253799061,mcmc
0.975871084187716,mcmc
0.973695253024501,mcmc
0.964670030403741,mcmc
0.985084312569856,mcmc
0.992728349086499,mcmc
0.991785926932232,mcmc
0.980052715482785,mcmc
0.956182495808665,mcmc
0.985058089041171,mcmc
0.966558000053935,mcmc
0.977908119523112,mcmc
0.974921380959406,mcmc
0.96031840223934,mcmc
0.980902425088687,mcmc
0.983396141302283,mcmc
0.975524415303884,mcmc
0.96980731903983,mcmc
0.971190454075714,mcmc
0.986422547414699,mcmc
0.96441009680407,mcmc
0.96291021894292,mcmc
0.999158469469302,mcmc
0.957268615777531,mcmc
0.984186371404452,mcmc
0.969954953432221,mcmc
0.965800434239128,mcmc
0.965351812336087,mcmc
0.979504085669837,mcmc
0.976649543088226,mcmc
0.960862987968035,mcmc
0.99070392736196,mcmc
0.984663821100382,mcmc
0.966264355080255,mcmc
0.986817865378767,mcmc
0.964777294884905,mcmc
0.970674692635274,mcmc
0.98035134308578,mcmc
0.959505108669112,mcmc
0.97578507791529,mcmc
0.961013364430235,mcmc
0.976377266106312,mcmc
0.987139763087392,mcmc
0.964856297161777,mcmc
0.954842681440077,mcmc
0.980314971298695,mcmc
0.955881265442199,mcmc
0.981437214085328,mcmc
0.977176604719381,mcmc
0.974791488656883,mcmc
0.984309243167098,mcmc
0.963149199588118,mcmc
0.989442223396039,mcmc
0.981564395451819,mcmc
0.985502461556876,mcmc
0.989288456004412,mcmc
0.972883875270232,mcmc
0.973914428083676,mcmc
0.972873503934327,mcmc
0.978626794541372,mcmc
0.976368933562089,mcmc
0.976688613491143,mcmc
0.972186731186885,mcmc
0.982809622487986,mcmc
0.98410097932294,mcmc
0.969693935483871,mcmc
0.985014095608195,mcmc
0.98452628943562,mcmc
0.978047022109313,mcmc
0.97683281160569,mcmc
0.987953725167187,mcmc
0.988652575300506,mcmc
0.972260424397523,mcmc
0.967417263902665,mcmc
0.974826053535917,mcmc
0.979891061421253,mcmc
0.970190649312219,mcmc
0.978729289831511,mcmc
0.98101041882607,mcmc
0.982430135817145,mcmc
0.969942246205328,mcmc
0.984698311807266,mcmc
0.968760359614942,mcmc
0.975533714987874,mcmc
0.967045499918904,mcmc
0.97558977182065,mcmc
0.971392810421018,mcmc
0.971937562504794,mcmc
0.986330043716663,mcmc
0.985976782977619,mcmc
0.966742533467403,mcmc
0.980666633979032,mcmc
0.984020419504342,mcmc
0.974390319378812,mcmc
0.995266153092988,mcmc
0.970514929115479,mcmc
0.972560455778826,mcmc
0.984719763862405,mcmc
0.972829622921098,mcmc
0.9609898504875,mcmc
0.985621016602357,mcmc
0.982477760603159,mcmc
0.989718187855171,mcmc
0.96840508597113,mcmc
0.971605848340087,mcmc
0.968589022235854,mcmc
0.989729482751428,mcmc
0.967876635836134,mcmc
0.985062476567611,mcmc
0.958077909609396,mcmc
0.97697183938629,mcmc
0.974447950013589,mcmc
0.995760948424454,mcmc
0.97394904144533,mcmc
0.974110877060864,mcmc
0.972785815177733,mcmc
0.973657987297434,mcmc
0.963600870109775,mcmc
0.988645977749508,mcmc
0.962744282293994,mcmc
0.976287947498974,mcmc
0.968078360184235,mcmc
0.977648880937617,mcmc
0.997434116334632,mcmc
0.989138030630156,mcmc
0.973655197960202,mcmc
0.972447855990772,mcmc
0.986443246077654,mcmc
0.984308897854043,mcmc
0.977508487875674,mcmc
0.969270063858467,mcmc
0.963727131096133,mcmc
0.975531936919,mcmc
0.971207419506551,mcmc
0.973308279979189,mcmc
0.958974993300567,mcmc
0.966608645867948,mcmc
0.964829218052862,mcmc
0.964526113112969,mcmc
0.983666686264388,mcmc
0.974151497237695,mcmc
0.984054149369477,mcmc
0.978214537153611,mcmc
0.974738682896843,mcmc
0.970165738603286,mcmc
0.974352056049688,mcmc
0.970123177031593,mcmc
0.980324696417419,mcmc
0.971928133532307,mcmc
0.975025318314995,mcmc
0.98706159438453,mcmc
0.976487669680796,mcmc
0.976182428777134,mcmc
0.980135823187157,mcmc
0.995135815487411,mcmc
0.970094182276058,mcmc
0.971753552263147,mcmc
0.970239675972012,mcmc
0.982051358018797,mcmc
0.95507035549497,mcmc
0.967146761373539,mcmc
0.988839005301389,mcmc
0.985379104436622,mcmc
0.976476016806941,mcmc
0.976336074717081,mcmc
0.969244493249768,mcmc
0.96682443930335,mcmc
0.965947752521266,mcmc
0.967945427865254,mcmc
0.99508989067878,mcmc
0.962558831240174,mcmc
0.95677959259996,mcmc
0.981338534548262,mcmc
0.990163911975562,mcmc
0.967753579994403,mcmc
0.966730694457763,mcmc
0.991199072900629,mcmc
0.979928836454525,mcmc
0.961448458296153,mcmc
0.971248990304131,mcmc
0.989685346753548,mcmc
0.972965106508664,mcmc
0.963536244351995,mcmc
0.981250177590098,mcmc
0.973925655914159,mcmc
0.973206271729185,mcmc
0.960776907359289,mcmc
0.973305151537198,mcmc
0.958440137397003,mcmc
0.980725784820102,mcmc
0.9764401561427,mcmc
0.980736198297951,mcmc
0.984471431937086,mcmc
0.974015961664758,mcmc
0.972142184598123,mcmc
0.966529287926824,mcmc
0.995247049130836,mcmc
0.9925733736585,mcmc
0.988073764221383,mcmc
0.970981487729923,mcmc
0.973998025511372,mcmc
0.97005449182419,mcmc
0.974312634867035,mcmc
0.97394228692891,mcmc
0.975617289524085,mcmc
0.986873028299223,mcmc
0.976495502392691,mcmc
0.974298616490302,mcmc
0.982693799398001,mcmc
0.965210393509619,mcmc
0.974336140409834,mcmc
0.960186611118797,mcmc
0.989265492764713,mcmc
0.968098091960864,mcmc
0.982758781238296,mcmc
0.985908326621663,mcmc
0.974342649472035,mcmc
0.970567767784796,mcmc
0.983917528680063,mcmc
0.971189788630708,mcmc
0.970117645118386,mcmc
0.97861187068113,mcmc
0.956827931711909,mcmc
0.985615398780589,mcmc
0.966331145743327,mcmc
0.983698007240338,mcmc
0.98743103517078,mcmc
0.976123179787314,mcmc
0.975614933286969,mcmc
0.961774195836925,mcmc
0.981932663162835,mcmc
0.969639322838812,mcmc
0.956763680637364,mcmc
0.975714626143395,mcmc
0.990379084365825,mcmc
0.967437220986792,mcmc
0.976453817389944,mcmc
0.977329693248204,mcmc
0.967950929081621,mcmc
0.979848404373592,mcmc
0.982376407551864,mcmc
0.971961331910369,mcmc
0.960465691908459,mcmc
0.961169750027389,mcmc
0.973791112455597,mcmc
0.981020105968654,mcmc
0.98103884268573,mcmc
0.975123637778241,mcmc
0.973639060904704,mcmc
0.968899592157016,mcmc
0.995310391904457,mcmc
0.964886203369311,mcmc
0.983886029169253,mcmc
0.974201183635646,mcmc
0.983491138710538,mcmc
0.967774964292056,mcmc
0.974091309276901,mcmc
0.977033355310532,mcmc
0.974309372391652,mcmc
0.97916202894783,mcmc
0.967427924156367,mcmc
0.983094903055717,mcmc
0.961010710255602,mcmc
0.962540618665922,mcmc
0.961279128603332,mcmc
0.964673002352538,mcmc
0.980743025165527,mcmc
0.965846280863645,mcmc
0.977028503911305,mcmc
0.982096094561082,mcmc
0.978799449443736,mcmc
0.977927518103958,mcmc
0.958018197547088,mcmc
0.981140738279966,mcmc
0.985131715623381,mcmc
0.967007479538103,mcmc
0.980451437320378,mcmc
0.97217325926825,mcmc
0.982152481810882,mcmc
0.989384482018855,mcmc
0.97306070371863,mcmc
0.969721947914449,mcmc
0.975788075730319,mcmc
0.9787900384606,mcmc
0.968181845553933,mcmc
0.973609082960486,mcmc
0.967874917908302,mcmc
0.991656748274739,mcmc
0.955042579955188,mcmc
0.973265782010977,mcmc
0.978369295538474,mcmc
0.972491153115008,mcmc
0.98443398781768,mcmc
0.968078415322733,mcmc
0.997477052966253,mcmc
0.980083421492145,mcmc
0.971764133644726,mcmc
0.978052073563679,mcmc
0.965749044850875,mcmc
0.990528752108893,mcmc
0.962937765460361,mcmc
0.980044200877453,mcmc
0.968736379837286,mcmc
0.964544891974389,mcmc
0.991422503882223,mcmc
0.973406817752626,mcmc
0.964334129907355,mcmc
0.982464205229535,mcmc
0.968638271630051,mcmc
0.99240905493865,mcmc
0.970692849728455,mcmc
0.960393272723945,mcmc
0.957737824174841,mcmc
0.977402560736726,mcmc
0.965225887882694,mcmc
0.975229343377302,mcmc
0.975846381085703,mcmc
0.985834450330039,mcmc
0.962653610253319,mcmc
0.964830492375502,mcmc
0.978639084711487,mcmc
0.970171198565737,mcmc
0.967179776584777,mcmc
0.991007845393356,mcmc
0.989813501272959,mcmc
0.957526650816471,mcmc
0.983754111524339,mcmc
0.987564642865061,mcmc
0.97057899815101,mcmc
0.972322322506658,mcmc
0.981453339286552,mcmc
0.976717515601882,mcmc
0.987510098145049,mcmc
0.981551497487976,mcmc
0.980884240143802,mcmc
0.993792451703383,mcmc
0.979330189859098,mcmc
0.974136092903642,mcmc
0.966992182958808,mcmc
0.970065143142695,mcmc
0.972754068411932,mcmc
0.970060108716625,mcmc
0.996111092826889,mcmc
0.9695487442784,mcmc
0.992636804853851,mcmc
0.973297085867283,mcmc
0.986310457572555,mcmc
0.975357364028203,mcmc
0.987379745164767,mcmc
0.987967859399424,mcmc
0.975632340057018,mcmc
0.984247936818105,mcmc
0.981376841780732,mcmc
0.962008472986605,mcmc
0.9760658528274,mcmc
0.964491184368525,mcmc
0.961795944421872,mcmc
0.961840159981525,mcmc
0.968208272444336,mcmc
0.972873000589212,mcmc
0.978056897625009,mcmc
0.968120778219041,mcmc
0.988570206469286,mcmc
0.985683719059183,mcmc
0.985464934004359,mcmc
0.973002886375024,mcmc
0.969007418395292,mcmc
0.99003295306915,mcmc
0.979887264801255,mcmc
0.986751857840128,mcmc
0.976621731097622,mcmc
0.990184434853897,mcmc
0.9934439145149,mcmc
0.970497975691447,mcmc
0.986289737224043,mcmc
0.997647146973912,mcmc
0.986658620032669,mcmc
0.985080453852551,mcmc
0.94899205990194,mcmc
0.967426445384648,mcmc
0.971608031473324,mcmc
0.982929179914425,mcmc
0.978818779090145,mcmc
0.985210030221843,mcmc
0.974603447223901,mcmc
0.971583329897452,mcmc
0.977948447206388,mcmc
0.970073087085274,mcmc
0.971109978625896,mcmc
0.9982660961386,mcmc
0.967971628762821,mcmc
0.965889172722891,mcmc
0.973638488885557,mcmc
0.985802487545156,mcmc
0.976780427365857,mcmc
0.999030912789016,mcmc
0.966871651498523,mcmc
0.978641495172021,mcmc
0.963716023576111,mcmc
0.972063444960174,mcmc
0.980092862010685,mcmc
0.965346033433238,mcmc
0.96425694789341,mcmc
0.972169998821958,mcmc
0.979369127061615,mcmc
0.98993798991575,mcmc
0.985462117228897,mcmc
0.94805353536138,mcmc
0.984315328152377,mcmc
0.992538199097485,mcmc
0.970996938768696,mcmc
0.970929451797705,mcmc
0.967866878292146,mcmc
0.985454074182615,mcmc
0.971817947316755,mcmc
0.995133871721615,mcmc
0.990399339021101,mcmc
0.966604756019783,mcmc
0.980321358039981,mcmc
0.970104393183474,mcmc
0.98288613725514,mcmc
0.977519393125035,mcmc
0.995849053764556,mcmc
0.986327669806202,mcmc
0.977402606134931,mcmc
0.960729126571726,mcmc
0.974163042028343,mcmc
0.98038210116103,mcmc
0.982452929309214,mcmc
0.975727945316644,mcmc
0.977334631715038,mcmc
0.988822547854739,mcmc
0.971073170819716,mcmc
0.983772156333246,mcmc
0.962463727008313,mcmc
0.991853649960179,mcmc
0.98421953554126,mcmc
0.970376010105393,mcmc
0.97466354057097,mcmc
0.981571814105874,mcmc
0.978274391685003,mcmc
0.96576793361106,mcmc
0.94433348298981,mcmc
0.977531106838186,mcmc
0.96636860530635,mcmc
0.980743634058428,mcmc
0.965016537741705,mcmc
0.985495492292068,mcmc
0.983616505286611,mcmc
0.984065418162636,mcmc
0.980910082002646,mcmc
0.96620093014577,mcmc
0.989046976476732,mcmc
0.959666208078768,mcmc
0.976025331415746,mcmc
0.96526462762579,mcmc
0.980596061305821,mcmc
0.971786710864301,mcmc
0.984096446107397,mcmc
0.976907711089875,mcmc
0.985475062649229,mcmc
0.975551489845847,mcmc
0.987945384697094,mcmc
0.973298511327271,mcmc
0.974848746299723,mcmc
0.962724817145813,mcmc
0.975790475520236,mcmc
0.977756030630782,mcmc
0.978715386303584,mcmc
0.971830172527397,mcmc
0.96785196968132,mcmc
0.972158987456124,mcmc
0.994417262031988,mcmc
0.976970731417894,mcmc
0.986148026223829,mcmc
0.9747372648243,mcmc
0.957564000239459,mcmc
0.992707116495954,mcmc
0.968381098992329,mcmc
0.96810681946257,mcmc
0.983972031310691,mcmc
0.98043632084418,mcmc
0.977594954723707,mcmc
0.971362448896229,mcmc
0.985139647204992,mcmc
0.985763098464596,mcmc
0.986255625515395,mcmc
0.955709150943548,mcmc
0.952794671902747,mcmc
0.985793145017372,mcmc
0.985056332070678,mcmc
0.979867711745588,mcmc
0.974160572887487,mcmc
0.970581159072863,mcmc
0.982977202641497,mcmc
0.96960698336653,mcmc
0.980209338016426,mcmc
0.976097730102014,mcmc
0.970324431778762,mcmc
0.966858236220056,mcmc
0.979653720189855,mcmc
0.977132224104665,mcmc
0.960652444316521,mcmc
0.950794762440899,mcmc
0.960865000901864,mcmc
0.988363449798865,mcmc
0.968759968545986,mcmc
0.977950946664074,mcmc
0.97683116266842,mcmc
0.966397960434202,mcmc
0.971551750147428,mcmc
0.97392286814069,mcmc
0.974865540552265,mcmc
0.972539630499124,mcmc
0.953409345312094,mcmc
0.978064063597311,mcmc
0.984629243021213,mcmc
0.96177420606408,mcmc
0.983069959711239,mcmc
0.976217245454678,mcmc
0.986551688010944,mcmc
0.98347219225041,mcmc
0.984678399326544,mcmc
0.974565441325441,mcmc
0.990842141937308,mcmc
0.991967785417902,mcmc
0.983275360927205,mcmc
0.960663011910773,mcmc
0.997601741665224,mcmc
0.968953851403778,mcmc
0.960066164302419,mcmc
0.969274266823177,mcmc
0.974706783173322,mcmc
0.968632027775312,mcmc
0.969549825348322,mcmc
0.989478333892097,mcmc
0.985178059833175,mcmc
