power,method
0.219686383483906,mcmc
0.213417455978026,mcmc
0.211953052817538,mcmc
0.207037422867492,mcmc
0.223973826696483,mcmc
0.240003935901796,mcmc
0.227788530686907,mcmc
0.226268217539928,mcmc
0.204831912794598,mcmc
0.243352078235268,mcmc
0.244999013118691,mcmc
0.230817824507944,mcmc
0.212884058339185,mcmc
0.208027996787402,mcmc
0.244053370312873,mcmc
0.229231903530169,mcmc
0.229342123152542,mcmc
0.216751659420367,mcmc
0.220384411525797,mcmc
0.215343202370946,mcmc
0.2202903327075,mcmc
0.229545545546248,mcmc
0.23768719094891,mcmc
0.239344268724478,mcmc
0.242307908572242,mcmc
0.227448314002212,mcmc
0.222704818278383,mcmc
0.212521143882995,mcmc
0.203712462654778,mcmc
0.234463959960651,mcmc
0.219843402569337,mcmc
0.231566227520807,mcmc
0.237259804398885,mcmc
0.231569874805576,mcmc
0.218723434156619,mcmc
0.227413121886676,mcmc
0.22779333405047,mcmc
0.226622319645565,mcmc
0.237129662831772,mcmc
0.246961724516664,mcmc
0.216680304253992,mcmc
0.234278599673329,mcmc
0.224673644744423,mcmc
0.212554818346271,mcmc
0.217168879922379,mcmc
0.216179369556884,mcmc
0.225235641156741,mcmc
0.222086509883279,mcmc
0.228740892952352,mcmc
0.225212106068957,mcmc
0.219642563965906,mcmc
0.211762277038207,mcmc
0.211233682707345,mcmc
0.227478178661384,mcmc
0.225331797724162,mcmc
0.201274830416036,mcmc
0.225622924570073,mcmc
0.227314695867007,mcmc
0.211446386557516,mcmc
0.217589659866785,mcmc
0.234575786497945,mcmc
0.233081934862531,mcmc
0.221618559411712,mcmc
0.21146558105358,mcmc
0.212273311527875,mcmc
0.223115721362848,mcmc
0.256905714721997,mcmc
0.213240269658692,mcmc
0.222497853813697,mcmc
0.209331207856749,mcmc
0.216323376716944,mcmc
0.213711887573674,mcmc
0.222369294610737,mcmc
0.239392616372651,mcmc
0.247509732663649,mcmc
0.220200083377706,mcmc
0.235396517240135,mcmc
0.209348658735302,mcmc
0.232520514373564,mcmc
0.212544028314738,mcmc
0.247372286445693,mcmc
0.24112217515001,mcmc
0.214442849835398,mcmc
0.240581689024045,mcmc
0.239620111598459,mcmc
0.236538320141583,mcmc
0.202734718750763,mcmc
0.207206558896567,mcmc
0.216859707854974,mcmc
0.230498462349447,mcmc
0.223786522735555,mcmc
0.208204061169523,mcmc
0.213987763006765,mcmc
0.215884102460362,mcmc
0.223059200884903,mcmc
0.241880614904411,mcmc
0.21535830475218,mcmc
0.222254239282405,mcmc
0.227302553713279,mcmc
0.234994233452729,mcmc
0.230715111262143,mcmc
0.233709136795146,mcmc
0.217159921926689,mcmc
0.23204655345665,mcmc
0.235129478555432,mcmc
0.211151792839838,mcmc
0.217079379219712,mcmc
0.200777656739653,mcmc
0.213459601073421,mcmc
0.224962910918931,mcmc
0.236997420780353,mcmc
0.228350197091075,mcmc
0.208785035146488,mcmc
0.229116362695528,mcmc
0.223165142764018,mcmc
0.204226166654156,mcmc
0.224123097218869,mcmc
0.216862372485822,mcmc
0.230123095920716,mcmc
0.209466092665867,mcmc
0.207577284155799,mcmc
0.236591839518798,mcmc
0.22051509488457,mcmc
0.211978192774046,mcmc
0.214030056070305,mcmc
0.226713463497188,mcmc
0.219550489662138,mcmc
0.23250033272818,mcmc
0.222102336252626,mcmc
0.217732967502476,mcmc
0.227013059171228,mcmc
0.222633096014253,mcmc
0.222853090972269,mcmc
0.22916842758689,mcmc
0.244780208178248,mcmc
0.218503416692154,mcmc
0.223054329007921,mcmc
0.223028169350922,mcmc
0.219748074593482,mcmc
0.223732224942425,mcmc
0.22550113177347,mcmc
0.235528024421638,mcmc
0.234181493234992,mcmc
0.235402176585391,mcmc
0.208274371158271,mcmc
0.229945667971092,mcmc
0.232274797987765,mcmc
0.241269989098758,mcmc
0.238315807586256,mcmc
0.220164017724595,mcmc
0.227432531613661,mcmc
0.222695643023411,mcmc
0.238803066333449,mcmc
0.233874074642058,mcmc
0.245287019031842,mcmc
0.229835120957946,mcmc
0.221057877732207,mcmc
