power,method
0.40995158577806,mcmc
0.429653946107452,mcmc
0.433961047164079,mcmc
0.420963530995768,mcmc
0.411357637597927,mcmc
0.45094351787341,mcmc
0.435413479450168,mcmc
0.413829354463082,mcmc
0.41881229656358,mcmc
0.431593674047283,mcmc
0.41667571101608,mcmc
0.407898988716909,mcmc
0.466169423619034,mcmc
0.428178982450443,mcmc
0.426855847356174,mcmc
0.437216359223971,mcmc
0.445942593022433,mcmc
0.428734848289745,mcmc
0.442337867777204,mcmc
0.44647066947584,mcmc
0.42025541739573,mcmc
0.428677600987562,mcmc
0.452157943539614,mcmc
0.430753647223779,mcmc
0.443734870302949,mcmc
0.43098528737194,mcmc
0.432523182266497,mcmc
0.440566354728194,mcmc
0.441628995391616,mcmc
0.456956791159381,mcmc
0.441598503090724,mcmc
0.430623482007722,mcmc
0.416403477326489,mcmc
0.430341113424227,mcmc
0.463513161440613,mcmc
0.427320960861372,mcmc
0.440684031881081,mcmc
0.431764805007852,mcmc
0.437101389098801,mcmc
0.432486994699309,mcmc
0.442203555443592,mcmc
0.408321543934382,mcmc
0.414437999332979,mcmc
0.436128854318851,mcmc
0.441284988274213,mcmc
0.429635741052003,mcmc
0.434616127977214,mcmc
0.444201702012612,mcmc
0.424095654445048,mcmc
0.42845731322404,mcmc
0.420781234016212,mcmc
0.427657842796175,mcmc
0.437935160521498,mcmc
0.444587922043465,mcmc
0.442579389591699,mcmc
0.442759923586457,mcmc
0.425283206119205,mcmc
0.418749804956497,mcmc
0.43342848041164,mcmc
0.440206089772361,mcmc
0.450527513446445,mcmc
0.447709623094294,mcmc
0.455316894116814,mcmc
0.428198388277239,mcmc
0.443505204605762,mcmc
0.416453585886399,mcmc
0.426766958549333,mcmc
0.427616931197229,mcmc
0.440677342122439,mcmc
0.434966697142191,mcmc
0.426344865557388,mcmc
0.431608567218505,mcmc
0.422202423288223,mcmc
0.438477838396706,mcmc
0.418981678488475,mcmc
0.433149486688305,mcmc
0.443160412719414,mcmc
0.429950420826356,mcmc
0.439951811800323,mcmc
0.457537803068509,mcmc
0.415562089823246,mcmc
0.433017694336446,mcmc
0.419273657101162,mcmc
0.454194116349214,mcmc
0.427332889569195,mcmc
0.422495206323585,mcmc
0.445968200870112,mcmc
0.446176898315259,mcmc
0.429897889323605,mcmc
0.449023195607332,mcmc
0.462080759370767,mcmc
0.462223376513183,mcmc
0.438650635716112,mcmc
0.408101541447377,mcmc
0.444672989112613,mcmc
0.422343325595052,mcmc
0.453955161739678,mcmc
0.416178462101877,mcmc
0.436931593802079,mcmc
0.4209106966384,mcmc
0.434442231448627,mcmc
0.452129999531076,mcmc
0.425106525154822,mcmc
0.419635357373267,mcmc
0.476983139775865,mcmc
0.457104774175097,mcmc
0.437379589040726,mcmc
0.434029129885958,mcmc
0.451705545501259,mcmc
0.437266239594117,mcmc
0.439025970053923,mcmc
0.442407465318999,mcmc
0.438005711717036,mcmc
0.447507813189724,mcmc
0.436703966004653,mcmc
0.423427474513903,mcmc
0.438691694378231,mcmc
0.433231336902687,mcmc
0.445674654328523,mcmc
0.451316324059317,mcmc
0.430447453434492,mcmc
0.444881689552792,mcmc
0.430088923353704,mcmc
0.457816301295727,mcmc
0.446411371867051,mcmc
0.44497353030967,mcmc
0.444117041891159,mcmc
0.424312339076126,mcmc
0.43138645567423,mcmc
0.44802421888831,mcmc
0.432967364372715,mcmc
0.420265635418345,mcmc
0.44133660243471,mcmc
0.4384893197319,mcmc
0.431776576272289,mcmc
0.435407775037333,mcmc
0.4301502405592,mcmc
0.435655817395586,mcmc
0.432763352190998,mcmc
0.452281594752049,mcmc
0.422502795420068,mcmc
0.450560391942708,mcmc
0.442555237154836,mcmc
0.436500494539257,mcmc
0.438324632916357,mcmc
0.445411396733259,mcmc
0.419250126073998,mcmc
0.438806326773672,mcmc
0.409403888353736,mcmc
0.416824977383215,mcmc
0.422233668353997,mcmc
0.427212723522989,mcmc
0.441694364720548,mcmc
0.450841100253185,mcmc
0.461850366724954,mcmc
0.440141544730073,mcmc
0.421239408875294,mcmc
0.423197549608356,mcmc
0.442132409725713,mcmc
0.456577330941434,mcmc
0.438542092841353,mcmc
0.438078361601401,mcmc
0.464935597197889,mcmc
0.423983908176387,mcmc
0.441010889605935,mcmc
0.426955181012206,mcmc
0.439419195724559,mcmc
0.44136128200221,mcmc
0.454173841902349,mcmc
0.428780792773108,mcmc
0.396485043852074,mcmc
0.431231568965926,mcmc
0.422536838053225,mcmc
0.432187899743584,mcmc
0.428235804465022,mcmc
0.413508266811048,mcmc
0.42541851396999,mcmc
0.452393767581113,mcmc
0.43525485988279,mcmc
0.422356326642482,mcmc
0.456111705077788,mcmc
0.432492893889891,mcmc
0.425032979767584,mcmc
0.457119021908794,mcmc
0.448799902131557,mcmc
0.424357579941246,mcmc
0.44315782973494,mcmc
0.440425456465764,mcmc
0.431439755256627,mcmc
0.443730789595675,mcmc
0.433380241996523,mcmc
0.426783066244132,mcmc
0.438996549650457,mcmc
0.445287000117651,mcmc
0.451774185522753,mcmc
0.419191231218805,mcmc
0.431685435465896,mcmc
0.438907951095179,mcmc
0.4219216446602,mcmc
0.430949703437399,mcmc
0.435609004061146,mcmc
0.44289046914908,mcmc
0.434837083079082,mcmc
0.428238917552699,mcmc
0.455857121541501,mcmc
0.440634199264742,mcmc
0.438682369180383,mcmc
0.44406647623089,mcmc
0.422729801737052,mcmc
0.436332493971474,mcmc
0.409929581369162,mcmc
0.428470867158775,mcmc
0.430005861077898,mcmc
0.429864010068127,mcmc
0.439528661377506,mcmc
0.427614514472545,mcmc
0.447455820436943,mcmc
0.447864597482453,mcmc
0.449701499734084,mcmc
0.431313002868582,mcmc
0.448006387194594,mcmc
0.438647982927926,mcmc
0.429234365130004,mcmc
