power,method
0.0915968239673489,mcmc
0.10209284267279,mcmc
0.0872846834406651,mcmc
0.0928021715572733,mcmc
0.106941421373206,mcmc
0.344118555349251,mcmc
0.0938417872554855,mcmc
0.106988478899049,mcmc
0.0903271320649293,mcmc
0.314388765510183,mcmc
0.0924961879474368,mcmc
0.0891735789470298,mcmc
0.115031563436483,mcmc
0.0914868082411596,mcmc
0.0948269677286513,mcmc
0.111311657645894,mcmc
0.105812066700054,mcmc
0.0904407088304474,mcmc
0.110757723896797,mcmc
0.0910706670540129,mcmc
0.106396322252265,mcmc
0.105169377345657,mcmc
0.105017149332714,mcmc
0.0886590763377076,mcmc
0.0991976246529901,mcmc
0.107192866224787,mcmc
0.107196185312773,mcmc
0.10195495654137,mcmc
0.0921046615831881,mcmc
0.110219389003946,mcmc
0.108215165318041,mcmc
0.113585780295534,mcmc
0.0976505565415379,mcmc
0.0949603814263928,mcmc
0.10503597660191,mcmc
0.104143385775056,mcmc
0.122508009530936,mcmc
0.0898325037317335,mcmc
0.0927433551051696,mcmc
0.108712085984369,mcmc
0.0907567918049699,mcmc
0.102338773342936,mcmc
0.102863504685598,mcmc
0.098576557436756,mcmc
0.115892314316361,mcmc
0.0931682238389404,mcmc
0.0957768634512658,mcmc
0.100886083965619,mcmc
0.0926676860228739,mcmc
0.108908801325474,mcmc
0.0971249451503722,mcmc
0.102260021417449,mcmc
0.104018058710709,mcmc
0.102399131132629,mcmc
0.108997414486501,mcmc
0.0976016397211059,mcmc
0.0901730447021496,mcmc
0.10182440342568,mcmc
0.0966209486135128,mcmc
0.0931668448183897,mcmc
0.109803205192949,mcmc
0.10424436411943,mcmc
0.0948462002361719,mcmc
0.325895357073159,mcmc
0.0888775091992913,mcmc
0.350969051626497,mcmc
0.0949330144717961,mcmc
0.3379427128864,mcmc
0.0956659386667298,mcmc
0.103822786962103,mcmc
0.103132055221069,mcmc
0.0977259741729819,mcmc
0.100267257728016,mcmc
0.110812096940568,mcmc
0.0964915623982869,mcmc
0.112989263937208,mcmc
0.0952758684108975,mcmc
0.0961347979383552,mcmc
0.108068512221416,mcmc
0.0899117151498231,mcmc
0.101978960720573,mcmc
0.0989858747667391,mcmc
0.115930403295585,mcmc
0.10628400972811,mcmc
0.0972212257876284,mcmc
0.0910990923840455,mcmc
0.0920162066653247,mcmc
0.340787860991566,mcmc
0.0986629152551618,mcmc
0.0913148174870644,mcmc
0.0890994852415301,mcmc
0.0874103991799268,mcmc
0.0957712674906085,mcmc
0.347198072489809,mcmc
0.104497060322385,mcmc
0.346703426610923,mcmc
0.0945598721305821,mcmc
0.0910410513473504,mcmc
0.101989897436742,mcmc
0.115067293282104,mcmc
0.107872330860914,mcmc
0.0997469683858355,mcmc
0.100278902968416,mcmc
0.111580554850436,mcmc
0.113569577875241,mcmc
0.0957932203581799,mcmc
0.0978081195352035,mcmc
0.108099342998632,mcmc
0.106722703432969,mcmc
0.0958365880144052,mcmc
0.103656654723282,mcmc
0.333272946217237,mcmc
0.0946839366383197,mcmc
0.0934096021671434,mcmc
0.0894642758422598,mcmc
0.329251715538563,mcmc
0.0967409300566935,mcmc
0.0873170511361294,mcmc
0.335888203024848,mcmc
0.0928798481115633,mcmc
0.110965391006776,mcmc
