power,method
0.572073608825003,mcmc
0.548799693632627,mcmc
0.527703743976851,mcmc
0.544970078351101,mcmc
0.549426135825241,mcmc
0.528509440336749,mcmc
0.560373510554663,mcmc
0.532875616764912,mcmc
0.566218238691586,mcmc
0.561749954208897,mcmc
0.55612109218102,mcmc
0.562372532530643,mcmc
0.56395918047968,mcmc
0.556192326775566,mcmc
0.561483839814546,mcmc
0.541227930011562,mcmc
0.560447944165044,mcmc
0.57422566526919,mcmc
0.531213412866416,mcmc
0.528191078499553,mcmc
0.589871691770178,mcmc
0.560486906357075,mcmc
0.548086677548347,mcmc
0.551013376981898,mcmc
0.56272945721049,mcmc
0.566504157261848,mcmc
0.58821217671031,mcmc
0.547964234706491,mcmc
0.561035625060081,mcmc
0.539164431246796,mcmc
0.536227158880281,mcmc
0.566743697745881,mcmc
0.552381596577082,mcmc
0.53536237564127,mcmc
0.579837770855885,mcmc
0.561898357997131,mcmc
0.548327081312168,mcmc
0.583901929011796,mcmc
0.556882742346399,mcmc
0.525359498825185,mcmc
0.560315272448324,mcmc
0.567971544329323,mcmc
0.570152117631741,mcmc
0.540534149484714,mcmc
0.559555566939145,mcmc
0.533832519381269,mcmc
0.544839017266347,mcmc
0.527359531158387,mcmc
0.537855177535909,mcmc
0.564734792147076,mcmc
0.574734664336052,mcmc
0.521656795187916,mcmc
0.534186171904157,mcmc
0.535694294156999,mcmc
0.524810133086676,mcmc
0.544637937090133,mcmc
0.552894132466116,mcmc
0.576727148496026,mcmc
0.542040985930689,mcmc
0.574875046888725,mcmc
0.592044058210444,mcmc
0.55394750459066,mcmc
0.559868065850451,mcmc
0.577547108741681,mcmc
0.544378506143103,mcmc
0.557691648717384,mcmc
0.524735120293265,mcmc
0.556109902577418,mcmc
0.554710029533801,mcmc
0.58105177636788,mcmc
0.546205345772646,mcmc
0.551338619122195,mcmc
0.557842448115814,mcmc
0.545541092385937,mcmc
0.574766935623696,mcmc
0.5547167050827,mcmc
0.553328701827103,mcmc
0.571829482216359,mcmc
0.54366424968689,mcmc
0.556085081137977,mcmc
0.539645980480629,mcmc
0.574540338837171,mcmc
0.530681972037394,mcmc
0.52472500465846,mcmc
0.540854785537943,mcmc
0.543961764025955,mcmc
0.556322238049747,mcmc
0.565963269829541,mcmc
0.554318392952181,mcmc
0.534115941426667,mcmc
0.575353906132681,mcmc
0.560976013731729,mcmc
0.55450340986866,mcmc
0.571169595780579,mcmc
0.534531055470674,mcmc
0.543808153797381,mcmc
0.568148768872648,mcmc
0.555180802137264,mcmc
0.582164681555856,mcmc
0.595894888190842,mcmc
